model,grid_w,grid_h,n_sensors,start_pos_name,start_x,start_y,seed,total_reward,data_collected,ndr_pct,battery_pct,energy_consumed,efficiency,steps,jains_index,min_collection_rate,mean_collection_rate,starved_sensors,trajectory_file
DQN-v7,600,600,30,random_0,468,368,42,1461764.93,16007.0,46.67,2.07,268.3333,59.6549,1381,0.2174,0.0,17.58,23,DQN-v7_600x600_n30_random_0_42.npy
DQN-v7,600,600,30,random_0,468,368,123,2547075.47,25216.0,56.67,2.07,268.3333,93.9742,1381,0.3587,0.0,27.69,20,DQN-v7_600x600_n30_random_0_123.npy
DQN-v7,600,600,30,random_0,468,368,456,3104722.51,30781.0,53.33,2.07,268.3333,114.7122,1381,0.3577,0.0,33.8,19,DQN-v7_600x600_n30_random_0_456.npy
DQN-v7,600,600,30,random_0,468,368,789,2609298.59,25918.0,53.33,2.07,268.3333,96.5898,1381,0.3483,0.0,28.46,19,DQN-v7_600x600_n30_random_0_789.npy
DQN-v7,600,600,30,random_0,468,368,1337,1053557.1,11860.0,50.0,2.07,268.3333,44.1971,1381,0.1842,0.0,13.02,25,DQN-v7_600x600_n30_random_0_1337.npy
DQN-v7,600,600,30,random_1,501,245,42,917940.43,11788.0,30.0,2.07,268.3333,43.9314,1381,0.1706,0.0,12.94,26,DQN-v7_600x600_n30_random_1_42.npy
DQN-v7,600,600,30,random_1,501,245,123,2798391.86,27632.0,56.67,2.07,268.3333,102.9777,1381,0.3539,0.0,30.34,19,DQN-v7_600x600_n30_random_1_123.npy
DQN-v7,600,600,30,random_1,501,245,456,1914907.8,20159.0,43.33,2.07,268.3333,75.1269,1381,0.2818,0.0,22.13,21,DQN-v7_600x600_n30_random_1_456.npy
DQN-v7,600,600,30,random_1,501,245,789,1618278.11,17983.0,36.67,2.07,268.3333,67.0165,1381,0.2241,0.0,19.74,24,DQN-v7_600x600_n30_random_1_789.npy
DQN-v7,600,600,30,random_1,501,245,1337,1142736.01,13707.0,33.33,2.07,268.3333,51.0812,1381,0.1686,0.0,15.05,25,DQN-v7_600x600_n30_random_1_1337.npy
DQN-v7,600,600,30,random_2,495,435,42,1678541.9,19122.0,26.67,2.07,268.3333,71.2614,1381,0.2341,0.0,20.99,23,DQN-v7_600x600_n30_random_2_42.npy
DQN-v7,600,600,30,random_2,495,435,123,1798233.77,18447.0,53.33,2.07,268.3333,68.7483,1381,0.2669,0.0,20.25,22,DQN-v7_600x600_n30_random_2_123.npy
DQN-v7,600,600,30,random_2,495,435,456,2862427.64,28679.0,46.67,2.07,268.3333,106.8764,1381,0.3621,0.0,31.49,19,DQN-v7_600x600_n30_random_2_456.npy
DQN-v7,600,600,30,random_2,495,435,789,2510276.96,25693.0,46.67,2.07,268.3333,95.7486,1381,0.3023,0.0,28.21,22,DQN-v7_600x600_n30_random_2_789.npy
DQN-v7,600,600,30,random_2,495,435,1337,942137.04,11306.0,40.0,2.07,268.3333,42.1345,1381,0.1747,0.0,12.41,26,DQN-v7_600x600_n30_random_2_1337.npy
DQN-v8,200,200,10,center,100,100,42,3270686.42,29887.0,100.0,2.07,268.3333,111.3807,1381,0.9998,95.72,98.44,0,DQN-v8_200x200_n10_center_42.npy
DQN-v8,200,200,10,center,100,100,123,3269539.67,29823.0,100.0,2.07,268.3333,111.1424,1381,0.9999,96.81,98.23,0,DQN-v8_200x200_n10_center_123.npy
DQN-v8,200,200,10,center,100,100,456,3256864.46,29698.0,100.0,2.07,268.3333,110.675,1381,0.9995,92.68,97.82,0,DQN-v8_200x200_n10_center_456.npy
DQN-v8,200,200,10,center,100,100,789,3261783.43,29847.0,100.0,2.07,268.3333,111.2294,1381,0.9997,95.72,98.31,0,DQN-v8_200x200_n10_center_789.npy
DQN-v8,200,200,10,center,100,100,1337,3277648.87,29843.0,100.0,2.07,268.3333,111.2148,1381,0.9994,91.45,98.3,0,DQN-v8_200x200_n10_center_1337.npy
DQN-v8,200,200,10,corner_00,0,0,42,2145083.16,20015.0,100.0,2.07,268.3333,74.5886,1381,0.8561,24.7,65.92,0,DQN-v8_200x200_n10_corner_00_42.npy
DQN-v8,200,200,10,corner_00,0,0,123,2324691.06,21548.0,100.0,2.07,268.3333,80.3018,1381,0.8711,4.12,70.97,1,DQN-v8_200x200_n10_corner_00_123.npy
DQN-v8,200,200,10,corner_00,0,0,456,2174482.15,20182.0,100.0,2.07,268.3333,75.2113,1381,0.81,7.21,66.47,2,DQN-v8_200x200_n10_corner_00_456.npy
DQN-v8,200,200,10,corner_00,0,0,789,2574073.41,23812.0,100.0,2.07,268.3333,88.7385,1381,0.8554,2.06,78.43,1,DQN-v8_200x200_n10_corner_00_789.npy
DQN-v8,200,200,10,corner_00,0,0,1337,2213957.53,20461.0,100.0,2.07,268.3333,76.2535,1381,0.895,24.7,67.4,0,DQN-v8_200x200_n10_corner_00_1337.npy
DQN-v8,200,200,10,corner_0G,0,200,42,2453969.29,22704.0,100.0,2.07,268.3333,84.6102,1381,0.8776,7.21,74.78,1,DQN-v8_200x200_n10_corner_0G_42.npy
DQN-v8,200,200,10,corner_0G,0,200,123,2202281.22,20586.0,100.0,2.07,268.3333,76.7165,1381,0.8524,27.79,67.81,0,DQN-v8_200x200_n10_corner_0G_123.npy
DQN-v8,200,200,10,corner_0G,0,200,456,1751103.96,15886.0,100.0,2.07,268.3333,59.2006,1381,0.927,22.64,52.32,0,DQN-v8_200x200_n10_corner_0G_456.npy
DQN-v8,200,200,10,corner_0G,0,200,789,2045664.21,18879.0,100.0,2.07,268.3333,70.3567,1381,0.8523,25.73,62.18,0,DQN-v8_200x200_n10_corner_0G_789.npy
DQN-v8,200,200,10,corner_0G,0,200,1337,2641817.88,24466.0,100.0,2.07,268.3333,91.1791,1381,0.8692,15.44,80.59,1,DQN-v8_200x200_n10_corner_0G_1337.npy
DQN-v8,200,200,10,corner_G0,200,0,42,1803036.86,16806.0,100.0,2.07,268.3333,62.6324,1381,0.6985,1.03,55.36,3,DQN-v8_200x200_n10_corner_G0_42.npy
DQN-v8,200,200,10,corner_G0,200,0,123,2354145.2,22023.0,100.0,2.07,268.3333,82.0739,1381,0.882,34.33,72.54,0,DQN-v8_200x200_n10_corner_G0_123.npy
DQN-v8,200,200,10,corner_G0,200,0,456,2204992.39,20372.0,100.0,2.07,268.3333,75.9198,1381,0.9306,41.01,67.1,0,DQN-v8_200x200_n10_corner_G0_456.npy
DQN-v8,200,200,10,corner_G0,200,0,789,1864939.1,17297.0,100.0,2.07,268.3333,64.4614,1381,0.7802,8.23,56.97,2,DQN-v8_200x200_n10_corner_G0_789.npy
DQN-v8,200,200,10,corner_G0,200,0,1337,1972982.97,18417.0,90.0,2.07,268.3333,68.6342,1381,0.765,0.0,60.66,2,DQN-v8_200x200_n10_corner_G0_1337.npy
DQN-v8,200,200,10,corner_GG,200,200,42,1847202.67,17340.0,100.0,2.07,268.3333,64.6206,1381,0.7387,6.18,57.11,2,DQN-v8_200x200_n10_corner_GG_42.npy
DQN-v8,200,200,10,corner_GG,200,200,123,2014731.26,18759.0,100.0,2.07,268.3333,69.9076,1381,0.8008,5.15,61.79,2,DQN-v8_200x200_n10_corner_GG_123.npy
DQN-v8,200,200,10,corner_GG,200,200,456,2335672.12,21873.0,100.0,2.07,268.3333,81.5132,1381,0.8031,9.26,72.04,2,DQN-v8_200x200_n10_corner_GG_456.npy
DQN-v8,200,200,10,corner_GG,200,200,789,1816998.28,17130.0,100.0,2.07,268.3333,63.8385,1381,0.6939,3.09,56.42,2,DQN-v8_200x200_n10_corner_GG_789.npy
DQN-v8,200,200,10,corner_GG,200,200,1337,1835425.11,16858.0,100.0,2.07,268.3333,62.8232,1381,0.8848,15.44,55.53,1,DQN-v8_200x200_n10_corner_GG_1337.npy
DQN-v8,200,200,10,random_0,112,121,42,3274586.0,29838.0,100.0,2.07,268.3333,111.1968,1381,0.9995,92.08,98.28,0,DQN-v8_200x200_n10_random_0_42.npy
DQN-v8,200,200,10,random_0,112,121,123,3275871.03,29909.0,100.0,2.07,268.3333,111.4625,1381,0.9999,97.03,98.51,0,DQN-v8_200x200_n10_random_0_123.npy
DQN-v8,200,200,10,random_0,112,121,456,3286261.99,29848.0,100.0,2.07,268.3333,111.2329,1381,0.9999,96.01,98.31,0,DQN-v8_200x200_n10_random_0_456.npy
DQN-v8,200,200,10,random_0,112,121,789,3276995.63,29928.0,100.0,2.07,268.3333,111.5324,1381,0.9999,96.59,98.58,0,DQN-v8_200x200_n10_random_0_789.npy
DQN-v8,200,200,10,random_0,112,121,1337,3264554.97,29771.0,100.0,2.07,268.3333,110.9491,1381,0.9992,90.77,98.06,0,DQN-v8_200x200_n10_random_0_1337.npy
DQN-v8,200,200,10,random_1,179,36,42,2315710.87,21548.0,100.0,2.07,268.3333,80.3027,1381,0.8243,6.18,70.97,1,DQN-v8_200x200_n10_random_1_42.npy
DQN-v8,200,200,10,random_1,179,36,123,3008690.41,27740.0,100.0,2.07,268.3333,103.3776,1381,0.9917,74.67,91.37,0,DQN-v8_200x200_n10_random_1_123.npy
DQN-v8,200,200,10,random_1,179,36,456,3086580.42,28249.0,100.0,2.07,268.3333,105.2761,1381,0.9934,73.95,93.05,0,DQN-v8_200x200_n10_random_1_456.npy
DQN-v8,200,200,10,random_1,179,36,789,2840762.36,26085.0,100.0,2.07,268.3333,97.2099,1381,0.9604,46.32,85.92,0,DQN-v8_200x200_n10_random_1_789.npy
DQN-v8,200,200,10,random_1,179,36,1337,2404182.82,22214.0,100.0,2.07,268.3333,82.7842,1381,0.8634,15.44,73.17,1,DQN-v8_200x200_n10_random_1_1337.npy
DQN-v8,200,200,10,random_2,137,28,42,2677652.33,24794.0,100.0,2.07,268.3333,92.3985,1381,0.9019,22.64,81.67,0,DQN-v8_200x200_n10_random_2_42.npy
DQN-v8,200,200,10,random_2,137,28,123,3163305.58,29048.0,100.0,2.07,268.3333,108.2543,1381,0.9986,89.33,95.68,0,DQN-v8_200x200_n10_random_2_123.npy
DQN-v8,200,200,10,random_2,137,28,456,3142501.91,28749.0,100.0,2.07,268.3333,107.1404,1381,0.997,82.04,94.69,0,DQN-v8_200x200_n10_random_2_456.npy
DQN-v8,200,200,10,random_2,137,28,789,3131270.59,28455.0,100.0,2.07,268.3333,106.0424,1381,0.9906,67.69,93.72,0,DQN-v8_200x200_n10_random_2_789.npy
DQN-v8,200,200,10,random_2,137,28,1337,2945796.53,26931.0,100.0,2.07,268.3333,100.3621,1381,0.9495,45.29,88.7,0,DQN-v8_200x200_n10_random_2_1337.npy
DQN-v8,200,200,20,center,100,100,42,5839754.37,52611.0,100.0,2.07,268.3333,196.067,1381,0.9817,61.84,86.65,0,DQN-v8_200x200_n20_center_42.npy
DQN-v8,200,200,20,center,100,100,123,5648656.47,51266.0,100.0,2.07,268.3333,191.0527,1381,0.9607,47.1,84.43,0,DQN-v8_200x200_n20_center_123.npy
DQN-v8,200,200,20,center,100,100,456,5406362.57,48961.0,100.0,2.07,268.3333,182.4647,1381,0.9679,56.84,80.63,0,DQN-v8_200x200_n20_center_456.npy
DQN-v8,200,200,20,center,100,100,789,4610796.28,41831.0,100.0,2.07,268.3333,155.8919,1381,0.9431,38.04,68.89,0,DQN-v8_200x200_n20_center_789.npy
DQN-v8,200,200,20,center,100,100,1337,5914271.91,53345.0,100.0,2.07,268.3333,198.7999,1381,0.9859,70.86,87.85,0,DQN-v8_200x200_n20_center_1337.npy
DQN-v8,200,200,20,corner_00,0,0,42,4133413.03,37556.0,100.0,2.07,268.3333,139.9584,1381,0.7662,4.12,61.85,2,DQN-v8_200x200_n20_corner_00_42.npy
DQN-v8,200,200,20,corner_00,0,0,123,3717854.15,33889.0,100.0,2.07,268.3333,126.2948,1381,0.7517,4.12,55.81,4,DQN-v8_200x200_n20_corner_00_123.npy
DQN-v8,200,200,20,corner_00,0,0,456,3981494.41,36207.0,100.0,2.07,268.3333,134.9325,1381,0.7406,2.06,59.63,3,DQN-v8_200x200_n20_corner_00_456.npy
DQN-v8,200,200,20,corner_00,0,0,789,3756165.14,34259.0,100.0,2.07,268.3333,127.6724,1381,0.692,3.09,56.42,5,DQN-v8_200x200_n20_corner_00_789.npy
DQN-v8,200,200,20,corner_00,0,0,1337,3940959.42,35686.0,100.0,2.07,268.3333,132.9898,1381,0.7822,4.12,58.77,2,DQN-v8_200x200_n20_corner_00_1337.npy
DQN-v8,200,200,20,corner_0G,0,200,42,3926660.69,35673.0,100.0,2.07,268.3333,132.9432,1381,0.7562,6.18,58.75,4,DQN-v8_200x200_n20_corner_0G_42.npy
DQN-v8,200,200,20,corner_0G,0,200,123,3616792.31,33036.0,100.0,2.07,268.3333,123.1161,1381,0.7256,12.05,54.41,5,DQN-v8_200x200_n20_corner_0G_123.npy
DQN-v8,200,200,20,corner_0G,0,200,456,3014835.57,27467.0,100.0,2.07,268.3333,102.3611,1381,0.7056,12.35,45.24,3,DQN-v8_200x200_n20_corner_0G_456.npy
DQN-v8,200,200,20,corner_0G,0,200,789,3816534.18,34876.0,100.0,2.07,268.3333,129.9742,1381,0.7694,5.15,57.44,2,DQN-v8_200x200_n20_corner_0G_789.npy
DQN-v8,200,200,20,corner_0G,0,200,1337,4439867.08,40332.0,100.0,2.07,268.3333,150.305,1381,0.783,7.21,66.42,3,DQN-v8_200x200_n20_corner_0G_1337.npy
DQN-v8,200,200,20,corner_G0,200,0,42,3363782.5,30883.0,95.0,2.07,268.3333,115.0932,1381,0.6778,0.0,50.86,6,DQN-v8_200x200_n20_corner_G0_42.npy
DQN-v8,200,200,20,corner_G0,200,0,123,3440395.55,31385.0,100.0,2.07,268.3333,116.9637,1381,0.7539,9.26,51.69,2,DQN-v8_200x200_n20_corner_G0_123.npy
DQN-v8,200,200,20,corner_G0,200,0,456,3063618.31,27947.0,100.0,2.07,268.3333,104.1488,1381,0.7134,4.12,46.03,4,DQN-v8_200x200_n20_corner_G0_456.npy
DQN-v8,200,200,20,corner_G0,200,0,789,2505615.39,22630.0,100.0,2.07,268.3333,84.3343,1381,0.6677,7.21,37.27,7,DQN-v8_200x200_n20_corner_G0_789.npy
DQN-v8,200,200,20,corner_G0,200,0,1337,3367670.91,30653.0,100.0,2.07,268.3333,114.2337,1381,0.6859,2.06,50.48,4,DQN-v8_200x200_n20_corner_G0_1337.npy
DQN-v8,200,200,20,corner_GG,200,200,42,3036349.7,27636.0,100.0,2.07,268.3333,102.9928,1381,0.6592,3.09,45.51,6,DQN-v8_200x200_n20_corner_GG_42.npy
DQN-v8,200,200,20,corner_GG,200,200,123,3589217.16,32710.0,100.0,2.07,268.3333,121.901,1381,0.7523,5.15,53.87,3,DQN-v8_200x200_n20_corner_GG_123.npy
DQN-v8,200,200,20,corner_GG,200,200,456,3633371.25,33266.0,100.0,2.07,268.3333,123.9725,1381,0.6758,1.68,54.79,6,DQN-v8_200x200_n20_corner_GG_456.npy
DQN-v8,200,200,20,corner_GG,200,200,789,4033329.24,36715.0,100.0,2.07,268.3333,136.8263,1381,0.7378,1.03,60.47,4,DQN-v8_200x200_n20_corner_GG_789.npy
DQN-v8,200,200,20,corner_GG,200,200,1337,2620394.45,23811.0,100.0,2.07,268.3333,88.7361,1381,0.6636,2.06,39.21,5,DQN-v8_200x200_n20_corner_GG_1337.npy
DQN-v8,200,200,20,random_0,112,121,42,6019521.9,54376.0,100.0,2.07,268.3333,202.6452,1381,0.991,69.49,89.55,0,DQN-v8_200x200_n20_random_0_42.npy
DQN-v8,200,200,20,random_0,112,121,123,5875114.61,53337.0,100.0,2.07,268.3333,198.7698,1381,0.9793,61.39,87.84,0,DQN-v8_200x200_n20_random_0_123.npy
DQN-v8,200,200,20,random_0,112,121,456,5949905.59,53584.0,100.0,2.07,268.3333,199.693,1381,0.9852,56.53,88.25,0,DQN-v8_200x200_n20_random_0_456.npy
DQN-v8,200,200,20,random_0,112,121,789,5175163.91,46940.0,100.0,2.07,268.3333,174.9298,1381,0.9528,50.97,77.3,0,DQN-v8_200x200_n20_random_0_789.npy
DQN-v8,200,200,20,random_0,112,121,1337,5990343.55,54065.0,100.0,2.07,268.3333,201.4837,1381,0.9907,74.2,89.04,0,DQN-v8_200x200_n20_random_0_1337.npy
DQN-v8,200,200,20,random_1,179,36,42,4592841.58,41591.0,100.0,2.07,268.3333,154.9977,1381,0.825,6.18,68.5,3,DQN-v8_200x200_n20_random_1_42.npy
DQN-v8,200,200,20,random_1,179,36,123,5295075.51,47861.0,100.0,2.07,268.3333,178.3634,1381,0.9479,44.99,78.82,0,DQN-v8_200x200_n20_random_1_123.npy
DQN-v8,200,200,20,random_1,179,36,456,4740991.62,42988.0,100.0,2.07,268.3333,160.2056,1381,0.8914,18.53,70.8,1,DQN-v8_200x200_n20_random_1_456.npy
DQN-v8,200,200,20,random_1,179,36,789,4062045.0,36881.0,100.0,2.07,268.3333,137.4451,1381,0.8202,21.62,60.74,0,DQN-v8_200x200_n20_random_1_789.npy
DQN-v8,200,200,20,random_1,179,36,1337,4472471.84,40475.0,100.0,2.07,268.3333,150.8387,1381,0.8313,11.16,66.66,3,DQN-v8_200x200_n20_random_1_1337.npy
DQN-v8,200,200,20,random_2,137,28,42,5435666.67,49000.0,100.0,2.07,268.3333,182.6089,1381,0.9187,28.82,80.7,0,DQN-v8_200x200_n20_random_2_42.npy
DQN-v8,200,200,20,random_2,137,28,123,5883530.24,52893.0,100.0,2.07,268.3333,197.1162,1381,0.9822,60.0,87.11,0,DQN-v8_200x200_n20_random_2_123.npy
DQN-v8,200,200,20,random_2,137,28,456,5477800.15,49285.0,100.0,2.07,268.3333,183.6721,1381,0.9669,36.03,81.17,0,DQN-v8_200x200_n20_random_2_456.npy
DQN-v8,200,200,20,random_2,137,28,789,4804059.87,43537.0,100.0,2.07,268.3333,162.251,1381,0.8999,38.87,71.7,0,DQN-v8_200x200_n20_random_2_789.npy
DQN-v8,200,200,20,random_2,137,28,1337,5663755.96,50942.0,100.0,2.07,268.3333,189.8476,1381,0.9339,28.66,83.9,0,DQN-v8_200x200_n20_random_2_1337.npy
DQN-v8,200,200,30,center,100,100,42,6581866.13,59208.0,100.0,2.07,268.3333,220.6507,1381,0.8911,26.39,65.01,0,DQN-v8_200x200_n30_center_42.npy
DQN-v8,200,200,30,center,100,100,123,7261628.91,65743.0,100.0,2.07,268.3333,245.0039,1381,0.9063,34.42,72.18,0,DQN-v8_200x200_n30_center_123.npy
DQN-v8,200,200,30,center,100,100,456,5303315.92,47824.0,100.0,2.07,268.3333,178.2272,1381,0.8212,26.64,52.51,0,DQN-v8_200x200_n30_center_456.npy
DQN-v8,200,200,30,center,100,100,789,6156199.43,55717.0,100.0,2.07,268.3333,207.6429,1381,0.8397,21.74,61.17,0,DQN-v8_200x200_n30_center_789.npy
DQN-v8,200,200,30,center,100,100,1337,6226288.66,56379.0,100.0,2.07,268.3333,210.109,1381,0.8669,32.54,61.9,0,DQN-v8_200x200_n30_center_1337.npy
DQN-v8,200,200,30,corner_00,0,0,42,5232557.0,47369.0,96.67,2.07,268.3333,176.5308,1381,0.6836,0.0,52.01,7,DQN-v8_200x200_n30_corner_00_42.npy
DQN-v8,200,200,30,corner_00,0,0,123,4271984.48,38622.0,100.0,2.07,268.3333,143.9312,1381,0.6057,2.06,42.4,10,DQN-v8_200x200_n30_corner_00_123.npy
DQN-v8,200,200,30,corner_00,0,0,456,5100378.57,45910.0,100.0,2.07,268.3333,171.0924,1381,0.6679,3.09,50.41,9,DQN-v8_200x200_n30_corner_00_456.npy
DQN-v8,200,200,30,corner_00,0,0,789,4203336.36,37853.0,100.0,2.07,268.3333,141.0669,1381,0.5821,3.09,41.56,11,DQN-v8_200x200_n30_corner_00_789.npy
DQN-v8,200,200,30,corner_00,0,0,1337,4455799.84,40342.0,96.67,2.07,268.3333,150.3421,1381,0.6088,0.0,44.29,10,DQN-v8_200x200_n30_corner_00_1337.npy
DQN-v8,200,200,30,corner_0G,0,200,42,5174470.36,46570.0,100.0,2.07,268.3333,173.5515,1381,0.6614,4.12,51.13,9,DQN-v8_200x200_n30_corner_0G_42.npy
DQN-v8,200,200,30,corner_0G,0,200,123,4660698.31,41998.0,100.0,2.07,268.3333,156.5158,1381,0.6324,2.06,46.11,9,DQN-v8_200x200_n30_corner_0G_123.npy
DQN-v8,200,200,30,corner_0G,0,200,456,4761658.31,42989.0,100.0,2.07,268.3333,160.2061,1381,0.6364,7.21,47.2,9,DQN-v8_200x200_n30_corner_0G_456.npy
DQN-v8,200,200,30,corner_0G,0,200,789,5824742.32,52314.0,100.0,2.07,268.3333,194.9583,1381,0.7596,6.18,57.44,4,DQN-v8_200x200_n30_corner_0G_789.npy
DQN-v8,200,200,30,corner_0G,0,200,1337,6092721.9,54900.0,100.0,2.07,268.3333,204.5974,1381,0.751,5.15,60.28,7,DQN-v8_200x200_n30_corner_0G_1337.npy
DQN-v8,200,200,30,corner_G0,200,0,42,3701353.64,33747.0,93.33,2.07,268.3333,125.7637,1381,0.5441,0.0,37.05,12,DQN-v8_200x200_n30_corner_G0_42.npy
DQN-v8,200,200,30,corner_G0,200,0,123,4380107.12,39667.0,100.0,2.07,268.3333,147.8268,1381,0.6246,2.06,43.55,9,DQN-v8_200x200_n30_corner_G0_123.npy
DQN-v8,200,200,30,corner_G0,200,0,456,3122349.56,28301.0,96.67,2.07,268.3333,105.4712,1381,0.5151,0.0,31.07,14,DQN-v8_200x200_n30_corner_G0_456.npy
DQN-v8,200,200,30,corner_G0,200,0,789,2839027.33,25490.0,96.67,2.07,268.3333,94.9927,1381,0.4851,0.0,27.99,15,DQN-v8_200x200_n30_corner_G0_789.npy
DQN-v8,200,200,30,corner_G0,200,0,1337,3729346.95,33708.0,96.67,2.07,268.3333,125.6208,1381,0.5345,0.0,37.01,14,DQN-v8_200x200_n30_corner_G0_1337.npy
DQN-v8,200,200,30,corner_GG,200,200,42,4096405.51,36912.0,100.0,2.07,268.3333,137.5589,1381,0.574,2.06,40.53,11,DQN-v8_200x200_n30_corner_GG_42.npy
DQN-v8,200,200,30,corner_GG,200,200,123,4198628.08,37848.0,100.0,2.07,268.3333,141.0498,1381,0.6342,3.09,41.56,8,DQN-v8_200x200_n30_corner_GG_123.npy
DQN-v8,200,200,30,corner_GG,200,200,456,4903361.6,44179.0,100.0,2.07,268.3333,164.6432,1381,0.6477,3.09,48.51,10,DQN-v8_200x200_n30_corner_GG_456.npy
DQN-v8,200,200,30,corner_GG,200,200,789,4799495.81,43516.0,96.67,2.07,268.3333,162.1731,1381,0.646,0.0,47.78,9,DQN-v8_200x200_n30_corner_GG_789.npy
DQN-v8,200,200,30,corner_GG,200,200,1337,3945987.5,35739.0,100.0,2.07,268.3333,133.1905,1381,0.5809,1.03,39.24,11,DQN-v8_200x200_n30_corner_GG_1337.npy
DQN-v8,200,200,30,random_0,112,121,42,6283145.24,56597.0,100.0,2.07,268.3333,210.9203,1381,0.9019,30.8,62.14,0,DQN-v8_200x200_n30_random_0_42.npy
DQN-v8,200,200,30,random_0,112,121,123,6892493.96,62362.0,100.0,2.07,268.3333,232.4037,1381,0.8751,19.15,68.47,1,DQN-v8_200x200_n30_random_0_123.npy
DQN-v8,200,200,30,random_0,112,121,456,6845369.09,61475.0,100.0,2.07,268.3333,229.1009,1381,0.904,31.52,67.5,0,DQN-v8_200x200_n30_random_0_456.npy
DQN-v8,200,200,30,random_0,112,121,789,7142181.45,64466.0,100.0,2.07,268.3333,240.2454,1381,0.8944,32.61,70.78,0,DQN-v8_200x200_n30_random_0_789.npy
DQN-v8,200,200,30,random_0,112,121,1337,6930880.31,62462.0,100.0,2.07,268.3333,232.7786,1381,0.907,28.99,68.58,0,DQN-v8_200x200_n30_random_0_1337.npy
DQN-v8,200,200,30,random_1,179,36,42,4886284.91,44096.0,100.0,2.07,268.3333,164.3316,1381,0.6766,3.09,48.41,5,DQN-v8_200x200_n30_random_1_42.npy
DQN-v8,200,200,30,random_1,179,36,123,6312004.07,56541.0,100.0,2.07,268.3333,210.7125,1381,0.8847,16.47,62.08,1,DQN-v8_200x200_n30_random_1_123.npy
DQN-v8,200,200,30,random_1,179,36,456,5116055.96,46020.0,100.0,2.07,268.3333,171.5014,1381,0.7694,5.15,50.53,4,DQN-v8_200x200_n30_random_1_456.npy
DQN-v8,200,200,30,random_1,179,36,789,4763732.75,42986.0,100.0,2.07,268.3333,160.1968,1381,0.6891,7.21,47.2,5,DQN-v8_200x200_n30_random_1_789.npy
DQN-v8,200,200,30,random_1,179,36,1337,5004479.83,45094.0,100.0,2.07,268.3333,168.0509,1381,0.6708,1.03,49.51,7,DQN-v8_200x200_n30_random_1_1337.npy
DQN-v8,200,200,30,random_2,137,28,42,6707531.14,60186.0,100.0,2.07,268.3333,224.2947,1381,0.8194,6.18,66.08,3,DQN-v8_200x200_n30_random_2_42.npy
DQN-v8,200,200,30,random_2,137,28,123,6871699.04,61677.0,100.0,2.07,268.3333,229.8514,1381,0.931,31.83,67.72,0,DQN-v8_200x200_n30_random_2_123.npy
DQN-v8,200,200,30,random_2,137,28,456,5935674.93,53288.0,100.0,2.07,268.3333,198.5892,1381,0.883,21.62,58.51,0,DQN-v8_200x200_n30_random_2_456.npy
DQN-v8,200,200,30,random_2,137,28,789,5682938.76,51195.0,100.0,2.07,268.3333,190.7899,1381,0.7794,15.44,56.21,2,DQN-v8_200x200_n30_random_2_789.npy
DQN-v8,200,200,30,random_2,137,28,1337,6678851.96,59901.0,100.0,2.07,268.3333,223.2324,1381,0.841,13.38,65.77,2,DQN-v8_200x200_n30_random_2_1337.npy
DQN-v8,400,400,10,center,200,200,42,2045123.95,19232.0,100.0,2.07,268.3333,71.6706,1381,0.7691,1.03,63.35,2,DQN-v8_400x400_n10_center_42.npy
DQN-v8,400,400,10,center,200,200,123,2862194.05,26171.0,100.0,2.07,268.3333,97.5324,1381,0.9475,37.19,86.2,0,DQN-v8_400x400_n10_center_123.npy
DQN-v8,400,400,10,center,200,200,456,2593432.18,23912.0,100.0,2.07,268.3333,89.1134,1381,0.934,43.23,78.76,0,DQN-v8_400x400_n10_center_456.npy
DQN-v8,400,400,10,center,200,200,789,2174214.49,20439.0,100.0,2.07,268.3333,76.1707,1381,0.7907,2.06,67.32,2,DQN-v8_400x400_n10_center_789.npy
DQN-v8,400,400,10,center,200,200,1337,2541282.45,23480.0,100.0,2.07,268.3333,87.5022,1381,0.8491,7.21,77.34,1,DQN-v8_400x400_n10_center_1337.npy
DQN-v8,400,400,10,corner_00,0,0,42,640825.36,7520.0,40.0,2.07,268.3333,28.0235,1381,0.288,0.0,24.77,7,DQN-v8_400x400_n10_corner_00_42.npy
DQN-v8,400,400,10,corner_00,0,0,123,523912.65,6414.0,40.0,2.07,268.3333,23.9025,1381,0.2335,0.0,21.13,8,DQN-v8_400x400_n10_corner_00_123.npy
DQN-v8,400,400,10,corner_00,0,0,456,551147.35,6717.0,40.0,2.07,268.3333,25.0317,1381,0.2507,0.0,22.12,8,DQN-v8_400x400_n10_corner_00_456.npy
DQN-v8,400,400,10,corner_00,0,0,789,1029965.24,10831.0,60.0,2.07,268.3333,40.3649,1381,0.4235,0.0,35.68,5,DQN-v8_400x400_n10_corner_00_789.npy
DQN-v8,400,400,10,corner_00,0,0,1337,316281.49,4223.0,40.0,2.07,268.3333,15.7398,1381,0.175,0.0,13.91,8,DQN-v8_400x400_n10_corner_00_1337.npy
DQN-v8,400,400,10,corner_0G,0,400,42,853480.62,9482.0,50.0,2.07,268.3333,35.3363,1381,0.3353,0.0,31.23,7,DQN-v8_400x400_n10_corner_0G_42.npy
DQN-v8,400,400,10,corner_0G,0,400,123,427649.09,5125.0,30.0,2.07,268.3333,19.1009,1381,0.2849,0.0,16.88,7,DQN-v8_400x400_n10_corner_0G_123.npy
